id,atm_group,address,address_rus,lat,long,target,religious_buildings_100,food_drink_100,education_100,healthcare_100,transportation_100,entertainment_100,public_amenities_100,cash_intensive_shops_100,personal_services_100,large_retail_100,markets_vendors_100,tourism_100,financial_services_100,religious_buildings_250,food_drink_250,education_250,healthcare_250,transportation_250,entertainment_250,public_amenities_250,cash_intensive_shops_250,personal_services_250,large_retail_250,markets_vendors_250,tourism_250,financial_services_250,religious_buildings_500,food_drink_500,education_500,healthcare_500,transportation_500,entertainment_500,public_amenities_500,cash_intensive_shops_500,personal_services_500,large_retail_500,markets_vendors_500,tourism_500,financial_services_500,religious_buildings_1000,food_drink_1000,education_1000,healthcare_1000,transportation_1000,entertainment_1000,public_amenities_1000,cash_intensive_shops_1000,personal_services_1000,large_retail_1000,markets_vendors_1000,tourism_1000,financial_services_1000,highway_type,highway_distance,parking_count,parking_types,parking_distance,metro_count,metro_distance,bus_tram_count,bus_distance,city,region,is_urban
4813.0,5478.0,"D. 33, UL. SVETLAYA       UTASH P     ","Светлая улица, поселок Уташ, городской округ Анапа, Краснодарский край, Россия",45.090152,37.311561,-0.1437118765382686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,residential,433.7630873020575,0,empty,0.0,0,0.0,0,0.0,Уташ,Краснодарский край,0
4814.0,5478.0,"D. 6, UL. KOMMUNISTICHESK KRASNOUSOLSK","Коммунистическая улица, 6, посёлок Липки, район Южное Бутово, Юго-Западный административный округ, Москва, Россия, 117623",55.506072,37.580777,-0.0712438608367541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,6,4,0,0,2,2,2,1,0,0,0,3,15,16,15,0,0,7,11,6,12,0,0,1,footway,76.6995397982996,0,empty,0.0,0,0.0,7,75.0610162226965,район Щербинка,Москва,1
4816.0,5478.0,"D. 9A, UL. 8 MARTA        OKTYABRSKIY ","улица 8 Марта, 8А, Октябрьский, Республика Башкортостан, Россия",54.505095,53.515786,-0.110022350824066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,residential,62.2424986050633,0,empty,0.0,0,0.0,0,0.0,Октябрьский,Башкортостан,1
4827.0,5478.0,"D. 148, UL. KIROVA        ARTEM G     ","улица Кирова, 148, Артём, Приморский край, Россия, 692751",43.377283,132.237831,0.0261937185236947,0,2,0,2,0,0,0,0,0,1,0,0,5,0,4,1,2,0,0,0,1,0,1,0,0,5,0,9,2,3,0,0,0,2,0,1,0,0,5,0,13,2,4,0,0,0,6,0,3,0,0,6,service,27.23361799448377,3,"[""surface"", ""parking""]",42.83867250921041,0,0.0,5,126.62393288307362,Артём,Приморский край,1
4828.0,5478.0,"D. 9, UL. BERINGA         TOMSK G     ","улица Беринга, 9, Томск, Россия, 634063",56.517137,85.035738,-0.0255006183672186,0,0,0,2,0,0,0,0,0,2,0,0,2,0,6,2,5,0,0,1,2,0,3,0,0,12,0,8,17,8,0,0,4,5,7,6,0,1,18,0,19,34,21,0,1,9,24,22,18,3,3,33,service,54.472176718862926,2,"[""parking""]",32.263265291947846,0,0.0,10,118.49345821396528,Томск,Томская область,1
4830.0,5478.0,"D. 17, UL. NOVOURAL'SKAYA NOVOSIBIRSK ","Новоуральская улица, 17, микрорайон Пашино, Калининский район, Новосибирск, Россия, 630900",55.176249,82.96186,0.0500923146475175,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,1,5,1,0,0,1,2,0,3,0,0,0,0,2,5,1,0,0,1,4,1,4,0,0,1,unclassified,81.10763989639103,0,empty,0.0,0,0.0,0,0.0,Новосибирск,Новосибирская область,1
4837.0,5478.0,"D. 106, UL. POPOVA        SMOLENSK G  ","улица Попова, 106, Смоленск, Россия, 214036",54.758454,32.110792,-0.0216362059411326,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,4,0,0,0,0,2,6,5,0,0,1,4,3,9,1,0,3,0,6,12,10,0,0,1,12,9,19,4,0,12,service,27.069249637423567,0,empty,0.0,0,0.0,3,98.00730197305838,городской округ Смоленск,Смоленская область,1
4850.0,5478.0,"D. 15A, UL. MORISA TOREZA NOVOKUZNETSK","улица Тореза, 15А, Новокузнецк, Кемеровская область, Россия, 654038",53.836801,87.179154,-0.0482728157423929,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2,2,2,0,0,0,0,1,1,0,0,1,0,2,13,3,0,0,1,1,2,2,0,1,5,2,8,27,20,0,1,8,9,7,8,1,2,20,service,42.53030252955705,0,empty,0.0,0,0.0,2,0.0,Новокузнецк,Кемеровская область,1
4852.0,5478.0,"D. 30, UL. KIROVA         YAKUTSK G   ","улица Кирова, 30, Якутск, Республика Саха (Якутия), Россия, 677027",62.03274,129.720877,0.0527152120287139,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2,1,1,0,1,1,0,2,0,5,2,3,1,3,3,2,0,4,2,0,5,5,32,14,17,1,6,10,38,1,23,4,4,20,secondary,47.24831868222781,0,empty,0.0,0,0.0,13,99.03226129046264,Якутск,Республика Саха (Якутия),1
4863.0,5478.0,"D. 4, UL. YALAGINA        ELEKTROSTAL ","улица Ялагина, 4, Электросталь, Московская область, Россия, 144010",55.770644,38.433934,-0.0173822064659917,0,2,0,1,0,0,0,0,0,2,0,0,2,0,2,1,8,0,0,3,3,0,5,0,1,2,0,2,8,15,0,0,4,6,4,14,0,1,3,0,9,17,29,0,0,10,16,8,31,0,2,11,service,38.20118652132219,2,"[""surface""]",51.23184817750653,0,0.0,8,113.21650823335548,Электросталь,Московская область,1
4869.0,5478.0,"D. 1, UL. SPORTIVNAYA     SELYATINO RP","Спортивная улица, 1, рабочий посёлок Селятино, Наро-Фоминский городской округ, Московская область, Россия, 143345",55.519626,36.98682,0.0276581235892687,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,1,0,1,0,0,0,0,3,2,7,0,0,5,5,1,7,1,0,0,service,32.777450610835906,1,"[""parking""]",77.90464231202223,0,0.0,8,92.63061263511706,Селятино,Московская область,1
4878.0,5478.0,"D. 76A, UL. KLUCHEVSKAYA  ULAN-UDE G  ","Ключевская улица, 76А, Улан-Удэ, Республика Бурятия, Россия, 670013",51.82032,107.658478,0.0238460346045686,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,1,1,5,0,0,1,0,2,5,0,0,0,4,3,6,9,0,0,2,0,2,9,0,0,1,service,31.902257358604768,0,empty,0.0,0,0.0,8,117.7833275071343,Улан-Удэ,Республика Бурятия,1
4883.0,5478.0,"D. 171, UL. MOSKOVSKAYA   KIROV G     ","Московская улица, 171, Киров, Россия, 610048",58.602761,49.5972,-0.0684809028542829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,0,2,8,12,0,1,3,9,1,4,6,0,4,3,16,19,24,0,1,9,16,4,17,17,0,14,service,75.51861589702145,2,"[""parking""]",71.06961017725979,0,0.0,17,140.43177760419897,Киров,Кировская область,1
4884.0,5478.0,"D. 38, UL. HRUSTAL'NAYA   ULYANOVSK G ","Хрустальная улица, 38, Ульяновск, Россия, 432044",54.258569,48.33371,-0.087015310924118,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,8,3,0,0,0,5,3,6,1,0,3,0,3,15,8,0,0,4,13,7,10,2,0,3,6,20,25,33,2,0,15,40,13,26,4,1,10,service,37.51618266820882,5,"[""surface"", ""parking""]",38.67279218090507,0,0.0,12,45.96880562620984,Ульяновск,Ульяновская область,1
4886.0,5478.0,"D. 12, UL. TRUDA          DOMNA S     ","улица Труда, 12, село Домна, Читинский район, Забайкальский край, Россия",51.898425,113.158611,0.0125334305198739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,1,1,0,2,2,1,0,0,2,8,0,0,0,2,1,residential,25.28546766231346,0,empty,0.0,0,0.0,2,387.8076903502682,Домнинское сельское поселение,Забайкальский край,0
4893.0,5478.0,"D. 3A, PROEZD KOSMICHESKI PETROPAVLOVS","Жуков проезд, 3с2, Москва, Россия, 115054",55.723496,37.637416,0.0422704186790486,0,3,2,0,0,0,0,0,2,0,0,0,1,0,12,2,0,0,0,0,0,2,1,0,5,5,0,27,6,6,1,1,2,2,3,4,1,6,13,8,226,15,57,10,5,15,56,64,14,11,23,87,tertiary,14.808988600584335,0,empty,0.0,0,0.0,6,0.0,Москва,Москва,1
4898.0,5478.0,"D. 8A, UL. KUZNECOVA      CHELYABINSK ","улица Кузнецова, 8А, Челябинск, Россия, 454028",55.115023,61.349212,-0.1027635224866947,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5,4,0,0,3,1,1,5,0,0,1,0,1,9,7,0,0,3,4,1,7,0,0,1,0,2,12,9,0,0,3,10,2,11,0,0,1,service,39.69947007771683,11,"[""parking"", ""surface"", ""street_side""]",27.198665291499047,0,0.0,4,123.10508717726644,Челябинск,Челябинская область,1
4907.0,5478.0,"D. 41, UL. BELYAEVSKAYA   ORENBURG G  ","Беляевская улица, 41, Оренбург, Россия, 460045",51.719254,55.131927,-0.1139956496627117,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,2,3,0,0,1,1,0,0,0,0,3,0,0,3,3,0,0,4,1,1,1,0,0,5,0,0,4,6,0,0,4,4,2,6,0,0,9,service,51.44169814438565,0,empty,0.0,0,0.0,1,128.31485260886524,Оренбург,Оренбургская область,1
4908.0,5478.0,"D. 13, UL. UZHNYI OBHOD   STAVROPOL G ","улица Южный Обход, 13, Ставрополь, Россия, 355021",44.989687,41.935208,-0.0774316660352625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3,3,2,1,0,1,3,0,2,2,0,1,service,104.78889600130115,4,"[""parking""]",60.79956620030681,0,0.0,2,135.28832410281962,Ставрополь,Ставропольский край,1
4909.0,5478.0,"D. 73, UL. ROZY LUKSEMBUR TOMSK G     ","улица Розы Люксембург, 73, Томск, Россия, 634009",56.501471,84.9517,-0.0310027380259546,0,0,2,2,0,2,0,0,1,0,0,1,2,0,0,4,5,0,2,1,0,6,3,0,1,3,1,8,13,19,0,2,3,10,17,8,2,1,13,8,28,24,37,0,3,8,17,31,16,4,12,38,footway,27.96913111659244,10,"[""parking"", ""multi-storey"", ""underground"", ""surface"", ""street_side""]",16.56599220433945,0,0.0,14,281.81675306814594,Томск,Томская область,1
4912.0,5478.0,"D. 14, UL. MIHEENKO       KHOTKOVO G  ","улица Михеенко, 12, Хотьково, Сергиево-Посадский район, Московская область, Россия, 141371",56.251352,37.979001,-0.0339975093373531,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,2,3,0,0,1,3,2,4,1,0,1,0,4,5,5,0,0,5,6,3,8,1,1,1,8,7,8,11,0,0,6,12,5,13,1,1,2,residential,23.22413740697231,2,"[""surface""]",29.19383032991676,0,0.0,7,66.90737101201346,Хотьково,Московская область,1
4929.0,5478.0,"D. 37A, SH. OKRUZHNOE     ELABUGA G   ","Окружное шоссе, 37А, Елабуга, муниципальное образование город Елабуга, Республика Татарстан, Россия, 423606",55.777089,52.009535,-0.0871549478788514,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,3,0,0,0,4,0,2,0,0,2,3,2,4,3,0,0,1,10,0,4,0,0,3,3,2,7,5,0,0,1,15,0,7,0,0,4,service,44.16749380012744,1,"[""parking""]",41.24941311512669,0,0.0,4,282.0858028451832,Елабуга,Татарстан,1
4933.0,5478.0,"D. 2, PER. SADOVYI        PETROPAVLOVS","Садовый переулок, 2, Петропавловск-Камчатский, Камчатский край, Россия, 683013",52.980532,158.680451,0.0150846875044185,0,1,0,3,0,0,1,3,5,1,0,0,2,0,2,2,5,0,0,3,9,6,1,0,0,4,0,2,3,5,0,0,7,12,9,1,0,0,4,0,9,5,6,0,0,8,23,12,3,4,0,4,steps,16.082196786593695,1,"[""parking""]",54.515484421572125,0,0.0,4,119.92809313889168,Петропавловск-Камчатский,Камчатский край,1
4934.0,5478.0,"D. 48A, TRAKT SARMANOVSKI NABEREZHNYE ","Сармановский тракт, 48А, Набережные Челны, Республика Татарстан, Россия, 423803",55.694632,52.337582,-0.060692078295555,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,4,2,0,0,0,1,0,4,0,0,2,0,2,7,9,0,0,1,6,0,6,0,0,7,2,7,15,25,0,1,5,12,2,17,0,0,18,service,77.91795165295346,0,empty,0.0,0,0.0,8,136.28489640454245,Набережные Челны,Татарстан,1
4937.0,5478.0,"D. 42, UL. REVOLUCII 1905 ULAN-UDE G  ","улица Революции 1905 года, 23, Улан-Удэ, Республика Бурятия, Россия, 670034",51.837714,107.5892,-0.1043130134559159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,8,5,2,0,0,3,6,3,5,0,3,8,2,47,28,15,0,2,9,15,8,14,0,17,25,unclassified,34.62810500499001,0,empty,0.0,0,0.0,12,18.70512012915321,Улан-Удэ,Республика Бурятия,1
4946.0,5478.0,"D. 78, UL. LENINA         OREKHOVO-ZUE","улица Ленина, 78, Орехово-Зуево, Московская область, Россия, 142600",55.807992,38.987386,0.0035101554365334,0,4,0,0,0,0,0,2,1,3,0,0,2,0,11,1,1,0,1,0,4,3,6,0,1,2,2,16,1,6,0,1,0,4,4,10,0,1,4,4,40,14,22,1,3,11,17,11,24,0,3,11,service,41.859983646024695,3,"[""parking""]",25.89777008191868,0,0.0,5,64.0175314548971,Орехово-Зуево,Московская область,1
4951.0,5478.0,"D. 55, PR-KT LENINA       BARNAUL G   ","проспект Ленина, 55, Барнаул, Алтайский край, Россия, 656049",53.345607,83.778249,0.0377162016791403,0,6,0,0,0,0,1,0,0,0,0,1,1,0,15,3,0,0,0,3,3,0,0,0,1,2,2,43,9,11,0,2,8,5,7,0,0,2,16,3,87,40,44,0,5,20,28,39,27,0,11,44,footway,51.8644422494963,2,"[""surface"", ""street_side""]",52.16457559165858,0,0.0,3,69.8140449675696,Барнаул,Алтайский край,1
4958.0,5478.0,"D. 36, UL. KIROVA         ULYANOVSK G ","улица Кирова, 36, Ульяновск, Россия",54.294218,48.373416,-0.1450012314747548,0,0,0,3,0,0,2,1,1,1,1,0,0,0,2,2,4,0,0,2,3,4,2,2,1,0,0,5,4,7,0,0,3,4,4,5,2,1,0,0,16,11,16,0,1,7,9,10,12,4,1,1,footway,23.33476351091301,4,"[""parking""]",32.30298022735828,0,0.0,7,91.25529883648062,Ульяновск,Ульяновская область,1
4966.0,5478.0,"D. 3-31, UL. KRASNAYA     SAMARA G    ","Красная улица, 3, Самара, Россия",53.317182,50.29687,-0.0437128094972082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,5,0,1,0,4,10,2,6,0,0,2,2,3,18,1,2,2,residential,43.42247588439393,0,empty,0.0,0,0.0,1,341.0509245846851,Самара,Самарская область,1
4979.0,5478.0,"D. 28, UL. GAGARINA       YAROSLAVL G ","улица Гагарина, 28, Ярославль, Россия, 150046",57.584217,39.838675,-0.0303324705358602,0,0,0,3,0,0,1,1,0,2,0,0,1,0,3,3,6,0,0,2,7,3,4,1,0,2,0,6,11,11,0,0,4,20,5,6,1,2,3,1,19,19,20,0,2,7,31,7,14,2,4,9,footway,24.40804083753999,1,"[""parking""]",46.581024747275,0,0.0,9,55.845651078056285,Ярославль,Ярославская область,1
4982.0,5478.0,"D. 126, UL. BLUHERA       CHELYABINSK ","улица Блюхера, 126, Челябинск, Россия, 454087",55.108539,61.34931,0.0229360959804233,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,3,0,0,0,1,1,2,0,0,0,0,3,16,7,0,0,3,11,2,9,0,0,1,service,56.713354981956535,1,"[""surface""]",76.22831154824377,0,0.0,2,354.867762416701,Челябинск,Челябинская область,1
4983.0,5478.0,"D. 5B, B-R UNOSTI         BELGOROD G  ","бульвар Юности, 5, Белгород, Россия, 308036",50.560848,36.56825,-0.0305377893954377,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,2,4,0,0,0,3,1,3,0,0,4,2,8,11,8,0,0,1,9,4,7,0,0,5,5,21,21,23,0,1,4,15,9,20,0,0,15,service,39.45328679451735,0,empty,0.0,0,0.0,7,137.92046037194677,Белгород,Белгородская область,1
4985.0,5478.0,"D. 4, UL. SHERBAKOVA      EKATERINBURG","улица Щербакова, 4, Екатеринбург, Свердловская область, Россия, 620023",56.788549,60.64902,-0.0232840278936313,0,4,0,1,0,0,0,1,0,2,0,0,1,0,5,0,5,0,0,0,3,0,3,0,0,1,0,10,3,9,0,0,2,5,3,5,0,1,1,2,14,14,14,1,0,4,11,5,10,0,1,3,footway,63.81430449299615,5,"[""parking"", ""surface"", ""underground""]",42.022033729682974,0,0.0,4,117.64367891185869,Екатеринбург,Свердловская область,1
4997.0,5478.0,"D. 2, UL. PIONERSKOI PRAV KRASNOYARSK ","улица имени Газеты Пионерская Правда, 2, Красноярск, Россия, 660122",55.991279,92.939286,0.049639270800972,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,1,0,2,10,2,0,0,2,3,0,5,0,0,1,5,7,27,12,1,0,3,9,2,12,3,1,6,service,23.012146415604168,4,"[""parking""]",28.15816972870906,0,0.0,19,107.27647361441892,Красноярск,Красноярский край,1
5001.0,5478.0,LIT. U                    ROSHCHINSKIY,"4-й Рощинский проезд, 8к2, Москва, Россия, 115191",55.70948,37.609002,-0.12198453723417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,1,3,7,3,0,0,0,5,17,8,9,0,0,6,10,24,7,2,1,3,37,136,20,38,7,1,12,36,64,21,15,9,45,service,29.970662417496023,4,"[""underground"", ""street_side""]",48.93197494662776,0,0.0,13,227.69501095123763,Москва,Москва,1
5003.0,5478.0,"D. 13, UL. GAGARINA       SEVERODVINSK","улица Гагарина, 13, Северодвинск, Архангельская область, Россия, 164501",64.560036,39.815462,-0.0561963815963169,0,3,1,1,0,0,0,1,0,0,1,0,3,1,6,6,5,0,0,1,3,0,0,1,1,8,2,13,14,17,0,1,3,7,3,4,1,1,16,2,28,28,35,0,3,11,21,16,19,2,6,35,service,39.52390410280373,1,"[""surface""]",33.54760298021612,0,0.0,6,249.7328053502106,Северодвинск,Архангельская область,1
5006.0,5478.0,"D. 27, UL. GUBKINA        BELGOROD G  ","улица Губкина, 27, Белгород, Россия, 308036",50.565437,36.558836,-0.083462869022829,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,1,1,0,0,0,2,2,16,10,0,0,2,3,3,4,0,0,5,8,20,31,28,0,0,7,13,7,20,0,2,16,service,22.17017726823565,1,"[""surface""]",45.26782467814013,0,0.0,6,182.53089313070996,Белгород,Белгородская область,1
5008.0,5478.0,"D. 9, UL. MANEVROVAYA     EKATERINBURG","Маневровая улица, 9, микрорайон Старая Сортировка, Железнодорожный район, Екатеринбург, Свердловская область, Россия, 620050",56.872698,60.515485,-0.0744795725187628,0,1,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,2,0,0,1,0,1,2,0,5,2,3,0,0,4,4,3,4,0,1,2,0,7,11,12,0,0,10,6,4,13,0,3,2,service,40.36920202397911,3,"[""parking""]",22.061617666103565,0,0.0,7,243.4051773403764,Екатеринбург,Свердловская область,1
5009.0,5478.0,"D. 51, UL. SVOBODY        IVANOVO G   ","улица Свободы, 51, Иваново, Россия, 153045",57.015939,41.005425,-0.024617163785729,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,5,4,0,0,2,3,0,2,0,0,3,0,3,11,10,0,0,8,9,0,5,0,1,7,service,37.903399555495845,2,"[""parking""]",25.17238015134826,0,0.0,5,181.4737819312631,Иваново,Ивановская область,1
5023.0,5478.0,"D. 203, UL. TRUDA         CHELYABINSK ","улица Труда, 203, Челябинск, Россия, 454080",55.171051,61.355976,-0.0111872782528467,0,6,0,1,0,1,0,1,0,2,0,0,0,0,7,0,1,0,1,0,1,0,2,0,0,0,0,7,0,4,0,1,0,1,2,4,0,1,0,0,17,8,15,0,2,2,3,3,10,0,4,7,service,73.85773694369901,1,"[""multi-storey""]",60.83796245619598,0,0.0,3,151.7006116921878,Челябинск,Челябинская область,1
5025.0,5478.0,"D. 23D, UL. MALINOVSKOGO  ROSTOV-NA-DO","улица Малиновского, 23, Ростов-на-Дону, Россия, 344090",47.226686,39.612686,-0.0044067755009045,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,8,2,5,0,0,0,3,2,3,0,1,6,3,14,3,19,0,1,1,12,8,9,0,2,13,service,47.377627296631495,1,"[""surface""]",58.41557652562384,0,0.0,6,288.98264341251746,Ростов-на-Дону,Ростовская область,1
5034.0,5478.0,"D. 21, PR-KT OLIMPIISKII  MYTISHCHI G ","Олимпийский проспект, 21, Мытищи, Московская область, Россия, 141006",55.925102,37.754224,-0.0928159460199282,0,1,0,2,0,0,1,0,0,2,0,0,1,0,5,3,3,0,0,1,2,2,6,0,0,2,0,6,7,6,0,0,2,2,3,8,0,0,3,3,25,13,19,0,1,6,7,9,20,3,0,10,footway,42.77211885960487,3,"[""parking""]",34.292017911337794,0,0.0,8,186.13754182493832,Мытищи,Московская область,1
5042.0,5478.0,"160, UL. ORENBURGSKII TRA KAZAN G     ","Оренбургский тракт, 160, Казань, Республика Татарстан, Россия",55.725762,49.189535,-0.0837240322159606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,1,0,1,0,5,0,0,1,0,1,5,0,0,6,0,7,2,16,1,0,1,5,3,8,1,2,10,service,16.585813815248315,2,"[""surface"", ""parking""]",13.623730118707924,0,0.0,4,111.84331808928262,Казань,Татарстан,1
5054.0,5478.0,"D. 62, KORP. 284, PR-KT V ROSTOV-NA-DO","Ворошиловский проспект, 62/284, Ростов-на-Дону, Россия",47.232946,39.714609,0.0101635648872072,0,3,1,1,0,0,0,0,0,0,0,0,0,0,12,1,11,0,0,1,3,0,3,0,0,1,0,17,5,24,0,1,5,8,2,4,0,0,7,2,80,13,45,0,5,14,22,11,16,1,3,42,service,46.45259279786148,2,"[""parking"", ""surface""]",41.96080893209988,0,0.0,5,106.57654687034224,Ростов-на-Дону,Ростовская область,1
5057.0,5478.0,"STR. 22, UL. PANFILOVA    VOLOKOLAMSK ","улица Панфилова, Волоколамск, Московская область, Россия",56.02932,35.960944,-0.0476559313866381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,3,1,0,1,0,8,4,9,0,0,2,4,4,6,1,1,5,11,13,7,19,1,0,7,7,4,10,2,3,10,service,0.7908138399461737,0,empty,0.0,0,0.0,3,349.8388621009069,Волоколамск,Московская область,1
5060.0,5478.0,"D. 3, KV-L 5-I            SAMARA G    ","5-й квартал, 3, посёлок Красная Глинка, Красноглинский район, Самара, Россия",53.37424,50.182775,-0.0241828905166373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,1,0,0,0,0,5,4,2,0,0,0,1,0,1,0,0,0,service,23.478849886981507,0,empty,0.0,0,0.0,0,0.0,Самара,Самарская область,1
5066.0,5478.0,"D. 174, UL. RUBEZHNAYA    UFA G       ","Рубежная улица, 174, Уфа, Республика Башкортостан, Россия, 450018",54.674918,55.929056,-0.0353947623572429,0,9,0,0,0,0,0,1,0,1,0,0,1,0,11,0,1,0,0,0,1,0,2,0,0,3,0,12,0,1,0,0,0,1,0,2,0,0,3,0,12,0,5,0,0,1,2,1,4,0,0,4,unknown,0.0,0,empty,0.0,0,0.0,2,151.7229270259033,Уфа,Башкортостан,1
5070.0,5478.0,"D. 55A, UL. AZINA         SARAPUL G   ","улица Азина, 55, Сарапул, Удмуртская Республика, Россия, 427974",56.467394,53.806983,-0.004044742720164,0,0,0,1,1,0,1,0,1,2,0,0,6,0,4,1,3,1,0,2,1,1,4,0,0,6,0,5,4,5,1,0,2,4,1,7,0,0,6,4,17,21,24,1,1,6,12,3,22,0,0,21,footway,30.38587655537913,2,"[""surface""]",56.53384276859464,0,0.0,4,58.60524547329256,городской округ Сарапул,Удмуртия,1
5083.0,5478.0,"D. 33, UL. BURDENKO       NIZHNIY NOVG","улица Бурденко, 33, микрорайон Северный, Нижний Новгород, Россия, 603095",56.270066,43.892493,-0.0570165277712107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,2,1,0,0,0,7,0,2,0,1,0,2,10,13,7,0,0,8,16,1,9,0,1,1,service,38.0941015396592,2,"[""parking""]",49.72692485545431,0,0.0,7,259.3192361259181,Нижний Новгород,Нижегородская область,1
5087.0,5478.0,"D. 169, UL. KUIBYSHEVA    RASSKAZOVO G","улица Куйбышева, 169, Рассказово, Тамбовская область, Россия, 393250",52.664149,41.888729,-0.0171861549254084,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,1,0,2,3,9,0,0,0,2,1,4,0,0,2,footway,25.627381220186848,2,"[""surface""]",60.01813564625177,0,0.0,4,62.97303428884002,городской округ Рассказово,Тамбовская область,1
5090.0,5478.0,"D. 17/11, UL. NEKRASOVA   PSKOV G     ","улица Некрасова, 17, Псков, Россия, 180000",57.814509,28.340069,-0.0944277793022183,2,2,1,1,0,1,0,0,1,0,0,0,2,6,11,5,4,0,1,1,3,2,1,0,0,8,13,40,16,12,0,5,10,13,4,4,1,4,19,30,88,38,33,2,5,19,36,12,19,3,14,31,footway,30.16223702618767,1,"[""surface""]",44.92620454860667,0,0.0,7,109.00417064681882,Псков,Псковская область,1
5094.0,5478.0,"D. 8, UL. VOLZHSKAYA 2-YA KOSTROMA G  ","2-я Волжская улица, 8, Кострома, Россия, 156009",57.744211,40.976724,-0.1126303432481058,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,2,0,0,4,0,0,0,0,5,9,9,0,0,7,3,1,16,3,1,2,service,75.59757928483384,1,"[""parking""]",78.59045061962341,0,0.0,4,112.87191326164653,Кострома,Костромская область,1
5098.0,5478.0,"D. 2, UL. LENINA          KRASNOGORSK ","улица Ленина, 2, Красногорск, Московская область, Россия",55.819454,37.320239,-0.004896926938226,0,10,0,1,0,0,0,1,1,2,1,0,9,4,10,2,1,0,0,0,1,2,2,3,0,13,4,15,7,4,0,0,2,3,9,6,10,0,13,5,36,16,19,0,0,10,14,29,24,25,1,20,footway,51.56655725891054,10,"[""underground"", ""surface"", ""street_side""]",37.94492045725533,0,0.0,6,80.10534822350259,Красногорск,Московская область,1
